name,variation,buy_price,sell_price,size,source,filename
giant teddy bear,Tweed,,6300,3x3,Crafting,FtrBearXL_Remake_5_3
go board,NA,1800,450,1x1,Nook's Cranny,FtrGo
golden casket,NA,,80000,2x1,Crafting,FtrGoldCoffin
golden seat,NA,,50000,2x1,Crafting,FtrGoldbench
golden toilet,NA,,60000,1x1,Crafting,FtrGoldWC
golf bag,Red,54000,13500,1x1,Nook's Cranny,FtrGolfbag_Remake_0_0
golf bag,Green,54000,13500,1x1,Nook's Cranny,FtrGolfbag_Remake_1_0
golf bag,Pink,54000,13500,1x1,Nook's Cranny,FtrGolfbag_Remake_2_0
golf bag,Multicolor,54000,13500,1x1,Nook's Cranny,FtrGolfbag_Remake_3_0
golf bag,Brown,54000,13500,1x1,Nook's Cranny,FtrGolfbag_Remake_4_0
golf bag,Silver,54000,13500,1x1,Nook's Cranny,FtrGolfbag_Remake_5_0
gong,Brown,,5100,2x1,Crafting,FtrTamtam_Remake_0_0
gong,Red,,5100,2x1,Crafting,FtrTamtam_Remake_1_0
grand piano,Black,260000,65000,2x2,Nook's Cranny,FtrPianoGrand_Remake_0_0
grand piano,White,260000,65000,2x2,Nook's Cranny,FtrPianoGrand_Remake_1_0
grand piano,Walnut,260000,65000,2x2,Nook's Cranny,FtrPianoGrand_Remake_2_0
grand piano,Cherry,260000,65000,2x2,Nook's Cranny,FtrPianoGrand_Remake_3_0
grass standee,Spring,,480,1x0.5,Crafting,FtrHariboteGrass_Remake_0_0
grass standee,Summer,,480,1x0.5,Crafting,FtrHariboteGrass_Remake_1_0
grass standee,Fall,,480,1x0.5,Crafting,FtrHariboteGrass_Remake_2_0
grass standee,Winter,,480,1x0.5,Crafting,FtrHariboteGrass_Remake_3_0
green-leaf pile,NA,,600,1.5x1.5,Crafting,FtrFallenleavesGreen
hammock,Brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_0_0
hammock,Brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_0_1
hammock,Brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_0_2
hammock,Brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_0_3
hammock,Light brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_1_0
hammock,Light brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_1_1
hammock,Light brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_1_2
hammock,Light brown,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_1_3
hammock,Yellow,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_2_0
hammock,Yellow,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_2_1
hammock,Yellow,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_2_2
hammock,Yellow,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_2_3
hammock,Blue,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_3_0
hammock,Blue,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_3_1
hammock,Blue,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_3_2
hammock,Blue,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_3_3
hammock,Pink,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_4_0
hammock,Pink,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_4_1
hammock,Pink,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_4_2
hammock,Pink,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_4_3
hammock,White,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_5_0
hammock,White,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_5_1
hammock,White,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_5_2
hammock,White,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_5_3
hammock,Black,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_6_0
hammock,Black,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_6_1
hammock,Black,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_6_2
hammock,Black,1300,325,2x1,Nook's Cranny,FtrHammock_Remake_6_3
handcart,Green,1900,475,1x1,Nook's Cranny,FtrHandcart_Remake_0_0
handcart,Blue,1900,475,1x1,Nook's Cranny,FtrHandcart_Remake_1_0
handcart,Brown,1900,475,1x1,Nook's Cranny,FtrHandcart_Remake_2_0
handcart,Yellow,1900,475,1x1,Nook's Cranny,FtrHandcart_Remake_3_0
handcart,Red,1900,475,1x1,Nook's Cranny,FtrHandcart_Remake_4_0
handcart,Black,1900,475,1x1,Nook's Cranny,FtrHandcart_Remake_5_0
harp,Brown,130000,32500,1x1,Nook's Cranny,FtrHarp_Remake_0_0
harp,Light brown,130000,32500,1x1,Nook's Cranny,FtrHarp_Remake_1_0
harp,Dark brown,130000,32500,1x1,Nook's Cranny,FtrHarp_Remake_2_0
harp,White,130000,32500,1x1,Nook's Cranny,FtrHarp_Remake_3_0
harp,Black,130000,32500,1x1,Nook's Cranny,FtrHarp_Remake_4_0
hay bed,Brown,,400,2x1,Crafting,FtrHaybed_Remake_0_0
hay bed,Pale green,,400,2x1,Crafting,FtrHaybed_Remake_1_0
hay bed,Green,,400,2x1,Crafting,FtrHaybed_Remake_2_0
hearth,NA,,5470,2x2,Crafting,FtrIrori
hedge standee,Spring,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_0_0
hedge standee,Azalea,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_1_0
hedge standee,Summer,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_2_0
hedge standee,Hydrangea,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_3_0
hedge standee,Hibiscus,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_4_0
hedge standee,Fall,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_5_0
hedge standee,Winter,,600,1x0.5,Crafting,FtrHariboteHedge_Remake_6_0
hi-fi stereo,NA,82000,20500,2x1,Nook's Cranny,FtrComponentHighclass
high-end stereo,NA,10000,2500,2x1,Nook's Cranny,FtrComponentPro
hose reel,Silver,1400,350,1x1,Nook's Cranny,FtrHosereel_Remake_0_0
hose reel,Yellow,1400,350,1x1,Nook's Cranny,FtrHosereel_Remake_1_0
hose reel,Red,1400,350,1x1,Nook's Cranny,FtrHosereel_Remake_2_0
hose reel,Green,1400,350,1x1,Nook's Cranny,FtrHosereel_Remake_3_0
hose reel,Blue,1400,350,1x1,Nook's Cranny,FtrHosereel_Remake_4_0
hose reel,Black,1400,350,1x1,Nook's Cranny,FtrHosereel_Remake_5_0
illuminated present,Yellow with red ribbon,,2950,1x1,Crafting,FtrIllumiPresent_Remake_0_0
illuminated present,Pink with green ribbon,,2950,1x1,Crafting,FtrIllumiPresent_Remake_1_0
illuminated present,Blue with yellow ribbon,,2950,1x1,Crafting,FtrIllumiPresent_Remake_2_0
illuminated present,White with blue ribbon,,2950,1x1,Crafting,FtrIllumiPresent_Remake_3_0
illuminated reindeer,Yellow,,4350,2x1,Crafting,FtrIllumiReindeer_Remake_0_0
illuminated reindeer,Pink,,4350,2x1,Crafting,FtrIllumiReindeer_Remake_1_0
illuminated reindeer,Blue,,4350,2x1,Crafting,FtrIllumiReindeer_Remake_2_0
illuminated reindeer,Green,,4350,2x1,Crafting,FtrIllumiReindeer_Remake_3_0
illuminated reindeer,White,,4350,2x1,Crafting,FtrIllumiReindeer_Remake_4_0
illuminated snowflakes,White,,3150,2x1,Crafting,FtrIllumiSnow_Remake_0_0
illuminated snowflakes,Pink,,3150,2x1,Crafting,FtrIllumiSnow_Remake_1_0
illuminated snowflakes,Yellow,,3150,2x1,Crafting,FtrIllumiSnow_Remake_2_0
illuminated snowflakes,Rainbow,,3150,2x1,Crafting,FtrIllumiSnow_Remake_3_0
illuminated tree,Colorful,,6700,2x2,Crafting,FtrIllumiTree_Remake_0_0
illuminated tree,Pink,,6700,2x2,Crafting,FtrIllumiTree_Remake_1_0
illuminated tree,Blue,,6700,2x2,Crafting,FtrIllumiTree_Remake_2_0
illuminated tree,Orange,,6700,2x2,Crafting,FtrIllumiTree_Remake_3_0
illuminated tree,White,,6700,2x2,Crafting,FtrIllumiTree_Remake_4_0
illuminated tree,Rainbow,,6700,2x2,Crafting,FtrIllumiTree_Remake_5_0
imperial bed,Red,23000,5750,2x2,Nook's Cranny,FtrOrientalBedW_Remake_0_0
imperial bed,Blue,23000,5750,2x2,Nook's Cranny,FtrOrientalBedW_Remake_1_0
imperial bed,Brown,23000,5750,2x2,Nook's Cranny,FtrOrientalBedW_Remake_2_0
imperial bed,Black,23000,5750,2x2,Nook's Cranny,FtrOrientalBedW_Remake_3_0
imperial chest,Red,9300,2325,2x1,Nook's Cranny,FtrOrientalChest_Remake_0_0
imperial chest,Blue,9300,2325,2x1,Nook's Cranny,FtrOrientalChest_Remake_1_0
imperial chest,Brown,9300,2325,2x1,Nook's Cranny,FtrOrientalChest_Remake_2_0
imperial chest,Black,9300,2325,2x1,Nook's Cranny,FtrOrientalChest_Remake_3_0
imperial dining chair,Black,29000,7250,1x1,Nook's Cranny,FtrChineseChair_Remake_0_0
imperial dining chair,Brown,29000,7250,1x1,Nook's Cranny,FtrChineseChair_Remake_1_0
imperial dining table,Red,73000,18250,2x2,Nook's Cranny,FtrLazysusan_Remake_0_0
imperial dining table,Brown,73000,18250,2x2,Nook's Cranny,FtrLazysusan_Remake_1_0
imperial low table,Red,3700,925,2x1,Nook's Cranny,FtrOrientalTableM_Remake_0_0
imperial low table,Blue,3700,925,2x1,Nook's Cranny,FtrOrientalTableM_Remake_1_0
imperial low table,Brown,3700,925,2x1,Nook's Cranny,FtrOrientalTableM_Remake_2_0
imperial low table,Black,3700,925,2x1,Nook's Cranny,FtrOrientalTableM_Remake_3_0
imperial partition,Red,5000,1250,2x1,Nook's Cranny,FtrOrientalScreen_Remake_0_0
imperial partition,Blue,5000,1250,2x1,Nook's Cranny,FtrOrientalScreen_Remake_1_0
imperial partition,Brown,5000,1250,2x1,Nook's Cranny,FtrOrientalScreen_Remake_2_0
imperial partition,Black,5000,1250,2x1,Nook's Cranny,FtrOrientalScreen_Remake_3_0
inflatable sofa,Blue,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_0_0
inflatable sofa,Green,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_1_0
inflatable sofa,Purple,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_2_0
inflatable sofa,Pink,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_3_0
inflatable sofa,Lime,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_4_0
inflatable sofa,Polka dots,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_5_0
inflatable sofa,Rainbow,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_6_0
inflatable sofa,Camouflage,1100,275,2x1,Nook's Cranny,FtrAirsofa_Remake_7_0
iron closet,Black,,9000,1x1,Crafting,FtrIronClosetLR_Remake_0_0
iron closet,White,,9000,1x1,Crafting,FtrIronClosetLR_Remake_1_0
iron frame,Red,,15000,2x1,Crafting,FtrIronframe_Remake_0_0
iron frame,Gray,,15000,2x1,Crafting,FtrIronframe_Remake_1_0
iron frame,Black,,15000,2x1,Crafting,FtrIronframe_Remake_2_0
iron garden bench,Green,,6000,2x1,Crafting,FtrIrongardenBench_Remake_0_0
iron garden bench,Blue,,6000,2x1,Crafting,FtrIrongardenBench_Remake_1_0
iron garden bench,Brown,,6000,2x1,Crafting,FtrIrongardenBench_Remake_2_0
iron garden bench,Black,,6000,2x1,Crafting,FtrIrongardenBench_Remake_3_0
iron garden bench,White,,6000,2x1,Crafting,FtrIrongardenBench_Remake_4_0
iron garden chair,Green,,2250,1x1,Crafting,FtrIrongardenChair_Remake_0_0
iron garden chair,Blue,,2250,1x1,Crafting,FtrIrongardenChair_Remake_1_0
iron garden chair,Brown,,2250,1x1,Crafting,FtrIrongardenChair_Remake_2_0
iron garden chair,Black,,2250,1x1,Crafting,FtrIrongardenChair_Remake_3_0
iron garden chair,White,,2250,1x1,Crafting,FtrIrongardenChair_Remake_4_0
iron garden table,Green,,3750,1x1,Crafting,FtrIrongardenTable_Remake_0_0
iron garden table,Blue,,3750,1x1,Crafting,FtrIrongardenTable_Remake_1_0
iron garden table,Brown,,3750,1x1,Crafting,FtrIrongardenTable_Remake_2_0
iron garden table,Black,,3750,1x1,Crafting,FtrIrongardenTable_Remake_3_0
iron garden table,White,,3750,1x1,Crafting,FtrIrongardenTable_Remake_4_0
iron hanger stand,Black,,2250,1x1,Crafting,FtrIronHanger_Remake_0_0
iron hanger stand,Black,,2250,1x1,Crafting,FtrIronHanger_Remake_0_1
iron hanger stand,White,,2250,1x1,Crafting,FtrIronHanger_Remake_1_0
iron hanger stand,White,,2250,1x1,Crafting,FtrIronHanger_Remake_1_1
iron shelf,Black,,10500,2x1,Crafting,FtrIronShelf_Remake_0_0
iron shelf,White,,10500,2x1,Crafting,FtrIronShelf_Remake_1_0
iron worktable,Black,,7500,2x1,Crafting,FtrIronTableM_Remake_0_0
iron worktable,White,,7500,2x1,Crafting,FtrIronTableM_Remake_1_0
ironing board,NA,2300,575,1x1,Nook's Cranny,FtrIronstand_Remake_0_0
ironing board,NA,2300,575,1x1,Nook's Cranny,FtrIronstand_Remake_0_1
ironing board,NA,2300,575,1x1,Nook's Cranny,FtrIronstand_Remake_0_2
ironing board,NA,2300,575,1x1,Nook's Cranny,FtrIronstand_Remake_0_3
ironing board,NA,2300,575,1x1,Nook's Cranny,FtrIronstand_Remake_0_4
ironwood bed,Birch,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_0_0
ironwood bed,Birch,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_0_1
ironwood bed,Birch,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_0_2
ironwood bed,Teak,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_1_0
ironwood bed,Teak,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_1_1
ironwood bed,Teak,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_1_2
ironwood bed,Walnut,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_2_0
ironwood bed,Walnut,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_2_1
ironwood bed,Walnut,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_2_2
ironwood bed,Old,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_3_0
ironwood bed,Old,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_3_1
ironwood bed,Old,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_3_2
ironwood bed,Oak,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_4_0
ironwood bed,Oak,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_4_1
ironwood bed,Oak,,9900,2x1,Crafting,FtrIronwoodBedS_Remake_4_2
ironwood cart,Birch,,3720,1x1,Crafting,FtrIronwoodServingcart_Remake_0_0
ironwood cart,Teak,,3720,1x1,Crafting,FtrIronwoodServingcart_Remake_1_0
ironwood cart,Walnut,,3720,1x1,Crafting,FtrIronwoodServingcart_Remake_2_0
ironwood cart,Old,,3720,1x1,Crafting,FtrIronwoodServingcart_Remake_3_0
ironwood cart,Oak,,3720,1x1,Crafting,FtrIronwoodServingcart_Remake_4_0
ironwood chair,Birch,,1860,1x1,Crafting,FtrIronwoodChairS_Remake_0_0
ironwood chair,Teak,,1860,1x1,Crafting,FtrIronwoodChairS_Remake_1_0
ironwood chair,Walnut,,1860,1x1,Crafting,FtrIronwoodChairS_Remake_2_0
ironwood chair,Old,,1860,1x1,Crafting,FtrIronwoodChairS_Remake_3_0
ironwood chair,Oak,,1860,1x1,Crafting,FtrIronwoodChairS_Remake_4_0
ironwood cupboard,Birch,,9780,2x1,Crafting,FtrIronwoodCupboard_Remake_0_0
ironwood cupboard,Teak,,9780,2x1,Crafting,FtrIronwoodCupboard_Remake_1_0
ironwood cupboard,Walnut,,9780,2x1,Crafting,FtrIronwoodCupboard_Remake_2_0
ironwood cupboard,Old,,9780,2x1,Crafting,FtrIronwoodCupboard_Remake_3_0
ironwood cupboard,Oak,,9780,2x1,Crafting,FtrIronwoodCupboard_Remake_4_0
ironwood DIY workbench,Birch,,8520,2x1,Crafting,FtrWorkbenchIronwood_Remake_0_0
ironwood DIY workbench,Teak,,8520,2x1,Crafting,FtrWorkbenchIronwood_Remake_1_0
ironwood DIY workbench,Walnut,,8520,2x1,Crafting,FtrWorkbenchIronwood_Remake_2_0
ironwood DIY workbench,Old,,8520,2x1,Crafting,FtrWorkbenchIronwood_Remake_3_0
ironwood DIY workbench,Oak,,8520,2x1,Crafting,FtrWorkbenchIronwood_Remake_4_0
ironwood dresser,Birch,,3840,1x1,Crafting,FtrIronwoodChest_Remake_0_0
ironwood dresser,Teak,,3840,1x1,Crafting,FtrIronwoodChest_Remake_1_0
ironwood dresser,Walnut,,3840,1x1,Crafting,FtrIronwoodChest_Remake_2_0
ironwood dresser,Old,,3840,1x1,Crafting,FtrIronwoodChest_Remake_3_0
ironwood dresser,Oak,,3840,1x1,Crafting,FtrIronwoodChest_Remake_4_0
ironwood kitchenette,Birch,,7560,2x1,Crafting,FtrIronwoodKitchen_Remake_0_0
ironwood kitchenette,Teak,,7560,2x1,Crafting,FtrIronwoodKitchen_Remake_1_0
ironwood kitchenette,Walnut,,7560,2x1,Crafting,FtrIronwoodKitchen_Remake_2_0
ironwood kitchenette,Old,,7560,2x1,Crafting,FtrIronwoodKitchen_Remake_3_0
ironwood kitchenette,Oak,,7560,2x1,Crafting,FtrIronwoodKitchen_Remake_4_0
ironwood low table,Birch,,3720,2x1,Crafting,FtrIronwoodTableM_Remake_0_0
ironwood low table,Teak,,3720,2x1,Crafting,FtrIronwoodTableM_Remake_1_0
ironwood low table,Walnut,,3720,2x1,Crafting,FtrIronwoodTableM_Remake_2_0
ironwood low table,Old,,3720,2x1,Crafting,FtrIronwoodTableM_Remake_3_0
ironwood low table,Oak,,3720,2x1,Crafting,FtrIronwoodTableM_Remake_4_0
ironwood table,Birch,,5940,2x2,Crafting,FtrIronwoodTableL_Remake_0_0
ironwood table,Teak,,5940,2x2,Crafting,FtrIronwoodTableL_Remake_1_0
ironwood table,Walnut,,5940,2x2,Crafting,FtrIronwoodTableL_Remake_2_0
ironwood table,Old,,5940,2x2,Crafting,FtrIronwoodTableL_Remake_3_0
ironwood table,Oak,,5940,2x2,Crafting,FtrIronwoodTableL_Remake_4_0
jail bars,Silver,,3750,2x0.5,Crafting,FtrScreenCage_Remake_0_0
jail bars,Black,,3750,2x0.5,Crafting,FtrScreenCage_Remake_1_0
jail bars,Rusted iron,,3750,2x0.5,Crafting,FtrScreenCage_Remake_2_0
juicy-apple TV,Red apple,,3500,1x1,Crafting,FtrFruitsTV_Remake_0_0
juicy-apple TV,Green apple,,3500,1x1,Crafting,FtrFruitsTV_Remake_1_0
jukebox,NA,5600,1400,1x1,Nook's Cranny,FtrJukebox
kettle bathtub,NA,,6270,1.5x1.5,Crafting,FtrGoemonburo
kimono stand,NA,3200,800,2x1,Nook's Cranny,FtrKimonostand_Remake_0_0
kimono stand,NA,3200,800,2x1,Nook's Cranny,FtrKimonostand_Remake_0_1
kimono stand,NA,3200,800,2x1,Nook's Cranny,FtrKimonostand_Remake_0_2
kimono stand,NA,3200,800,2x1,Nook's Cranny,FtrKimonostand_Remake_0_3
kitchen island,White,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_0_0
kitchen island,Blue,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_1_0
kitchen island,Red,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_2_0
kitchen island,Light brown,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_3_0
kitchen island,Dark brown,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_4_0
kitchen island,Black,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_5_0
kitchen island,Silver,170000,42500,2x2,Nook's Cranny,FtrKitchenIsland_Remake_6_0
kitty litter box,White,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_0_0
kitty litter box,Orange,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_1_0
kitty litter box,Green,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_2_0
kitty litter box,Light blue,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_3_0
kitty litter box,Pink,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_4_0
kitty litter box,Brown,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_5_0
kitty litter box,Black,1100,275,1x1,Nook's Cranny,FtrPetWC_Remake_6_0
kotatsu,NA,3700,925,2x2,Nook's Cranny,FtrKotatsu_Remake_0_0
kotatsu,NA,3700,925,2x2,Nook's Cranny,FtrKotatsu_Remake_0_1
kotatsu,NA,3700,925,2x2,Nook's Cranny,FtrKotatsu_Remake_0_2
kotatsu,NA,3700,925,2x2,Nook's Cranny,FtrKotatsu_Remake_0_3
large cardboard boxes,NA,,300,2x2,Crafting,FtrMovingboxL
lawn chair,Blue,760,190,1x1,Nook's Cranny,FtrVinylchair_Remake_0_0
lawn chair,Red & white & blue,760,190,1x1,Nook's Cranny,FtrVinylchair_Remake_1_0
lawn chair,Pink,760,190,1x1,Nook's Cranny,FtrVinylchair_Remake_2_0
lawn chair,Yellow,760,190,1x1,Nook's Cranny,FtrVinylchair_Remake_3_0
lawn chair,Green,760,190,1x1,Nook's Cranny,FtrVinylchair_Remake_4_0
lawn chair,Black,760,190,1x1,Nook's Cranny,FtrVinylchair_Remake_5_0
lawn mower,Red,2900,725,1x1,Nook's Cranny,FtrLawnmower_Remake_0_0
lawn mower,Orange,2900,725,1x1,Nook's Cranny,FtrLawnmower_Remake_1_0
lawn mower,Blue,2900,725,1x1,Nook's Cranny,FtrLawnmower_Remake_2_0
lawn mower,Yellow,2900,725,1x1,Nook's Cranny,FtrLawnmower_Remake_3_0
lawn mower,Green,2900,725,1x1,Nook's Cranny,FtrLawnmower_Remake_4_0
leaf campfire,None,,1330,1x1,Crafting,FtrFallenleavesfire_Remake_0_0
leaf campfire,Roasting marshmallows,,1330,1x1,Crafting,FtrFallenleavesfire_Remake_1_0
leaf stool,Brown,,1560,1x1,Crafting,FtrFallenleavesChairS_Remake_0_0
leaf stool,Red,,1560,1x1,Crafting,FtrFallenleavesChairS_Remake_1_0
leaf stool,Yellow,,1560,1x1,Crafting,FtrFallenleavesChairS_Remake_2_0
leaf stool,Green,,1560,1x1,Crafting,FtrFallenleavesChairS_Remake_3_0
lecture-hall bench,Light brown,3300,825,2x1,Nook's Cranny,FtrChairCollage_Remake_0_0
lecture-hall bench,Dark brown,3300,825,2x1,Nook's Cranny,FtrChairCollage_Remake_1_0
lecture-hall desk,Light brown,2500,625,2x1,Nook's Cranny,FtrTableCollage_Remake_0_0
lecture-hall desk,Dark brown,2500,625,2x1,Nook's Cranny,FtrTableCollage_Remake_1_0
lecture-hall desk,White,2500,625,2x1,Nook's Cranny,FtrTableCollage_Remake_2_0
lifeguard chair,Blue,,5000,1x1,Nook Miles Shop,FtrMonitoringchair_Remake_0_0
lifeguard chair,White,,5000,1x1,Nook Miles Shop,FtrMonitoringchair_Remake_1_0
lifeguard chair,Yellow,,5000,1x1,Nook Miles Shop,FtrMonitoringchair_Remake_2_0
lifeguard chair,Green,,5000,1x1,Nook Miles Shop,FtrMonitoringchair_Remake_3_0
lifeguard chair,Red,,5000,1x1,Nook Miles Shop,FtrMonitoringchair_Remake_4_0
lighthouse,Red,,25000,2x2,Nook Miles Shop,FtrLighthouse_Remake_0_0
lighthouse,Black,,25000,2x2,Nook Miles Shop,FtrLighthouse_Remake_1_0
lighthouse,Blue,,25000,2x2,Nook Miles Shop,FtrLighthouse_Remake_2_0
lighthouse,White,,25000,2x2,Nook Miles Shop,FtrLighthouse_Remake_3_0
lighthouse,Yellow,,25000,2x2,Nook Miles Shop,FtrLighthouse_Remake_4_0
lighthouse,Gray,,25000,2x2,Nook Miles Shop,FtrLighthouse_Remake_5_0
lily record player,White,,3010,1x1,Crafting,FtrFlowerRecordplayer_Remake_0_0
lily record player,Pink,,3010,1x1,Crafting,FtrFlowerRecordplayer_Remake_1_0
lily record player,Yellow,,3010,1x1,Crafting,FtrFlowerRecordplayer_Remake_2_0
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_0
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_1
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_2
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_3
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_4
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_5
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_6
loft bed with desk,Natural,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_0_7
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_0
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_1
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_2
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_3
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_4
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_5
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_6
loft bed with desk,Brown,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_1_7
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_0
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_1
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_2
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_3
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_4
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_5
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_6
loft bed with desk,White,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_2_7
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_0
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_1
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_2
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_3
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_4
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_5
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_6
loft bed with desk,Black,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_3_7
loft bed with desk,Blue,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_4_0
loft bed with desk,Blue,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_4_1
loft bed with desk,Blue,7700,1925,2x1,Nook's Cranny,FtrBeddesk_Remake_4_2
